Zone,Country,ISO3,Year, Population , PCDEA , MDI , PIMII ,Fortification
Latin America,Antigua and Barbuda,ATG,1963," 57,000 "," 2,053 ", 0.89 , 33.04 ,0
Latin America,Antigua and Barbuda,ATG,1964," 59,000 "," 2,123 ", 0.89 , 28.79 ,0
Latin America,Antigua and Barbuda,ATG,1965," 60,000 "," 2,221 ", 0.88 , 27.23 ,0
Latin America,Antigua and Barbuda,ATG,1966," 61,000 "," 2,168 ", 0.91 , 25.45 ,0
Latin America,Antigua and Barbuda,ATG,1967," 62,000 "," 1,957 ", 0.88 , 40.46 ,0
Latin America,Antigua and Barbuda,ATG,1968," 63,000 "," 2,009 ", 0.89 , 36.15 ,0
Latin America,Antigua and Barbuda,ATG,1969," 64,000 "," 2,056 ", 0.93 , 27.44 ,0
Latin America,Antigua and Barbuda,ATG,1970," 65,000 "," 2,241 ", 0.93 , 19.27 ,0
Latin America,Antigua and Barbuda,ATG,1971," 66,000 "," 2,162 ", 0.93 , 20.87 ,0
Latin America,Antigua and Barbuda,ATG,1972," 67,000 "," 1,955 ", 0.96 , 23.03 ,0
Latin America,Antigua and Barbuda,ATG,1973," 68,000 "," 1,865 ", 0.94 , 30.98 ,0
Latin America,Antigua and Barbuda,ATG,1974," 69,000 "," 1,797 ", 0.95 , 32.91 ,0
Latin America,Antigua and Barbuda,ATG,1975," 69,000 "," 1,854 ", 0.95 , 30.70 ,0
Latin America,Antigua and Barbuda,ATG,1976," 70,000 "," 1,791 ", 0.95 , 34.43 ,0
Latin America,Antigua and Barbuda,ATG,1977," 70,000 "," 1,711 ", 0.95 , 38.25 ,0
Latin America,Antigua and Barbuda,ATG,1978," 71,000 "," 1,646 ", 0.97 , 33.70 ,0
Latin America,Antigua and Barbuda,ATG,1979," 71,000 "," 1,745 ", 0.98 , 27.36 ,0
Latin America,Antigua and Barbuda,ATG,1980," 70,000 "," 1,972 ", 0.97 , 16.76 ,0
Latin America,Antigua and Barbuda,ATG,1981," 70,000 "," 2,042 ", 0.98 , 14.43 ,0
Latin America,Antigua and Barbuda,ATG,1982," 69,000 "," 1,953 ", 0.98 , 15.48 ,0
Latin America,Antigua and Barbuda,ATG,1983," 68,000 "," 2,025 ", 0.99 , 14.33 ,0
Latin America,Antigua and Barbuda,ATG,1984," 67,000 "," 2,249 ", 0.99 , 10.16 ,0
Latin America,Antigua and Barbuda,ATG,1985," 66,000 "," 2,193 ", 0.99 , 10.00 ,0
Latin America,Antigua and Barbuda,ATG,1986," 65,000 "," 2,212 ", 0.99 , 9.79 ,0
Latin America,Antigua and Barbuda,ATG,1987," 63,000 "," 2,267 ", 0.99 , 8.15 ,0
Latin America,Antigua and Barbuda,ATG,1988," 63,000 "," 2,363 ", 0.99 , 7.32 ,0
Latin America,Antigua and Barbuda,ATG,1989," 62,000 "," 2,489 ", 0.99 , 5.75 ,0
Latin America,Antigua and Barbuda,ATG,1990," 62,000 "," 2,470 ", 0.99 , 5.68 ,0
Latin America,Antigua and Barbuda,ATG,1991," 62,000 "," 2,528 ", 0.99 , 5.81 ,0
Latin America,Antigua and Barbuda,ATG,1992," 63,000 "," 2,546 ", 0.99 , 3.68 ,0
Latin America,Antigua and Barbuda,ATG,1993," 65,000 "," 2,371 ", 1.00 , 5.23 ,0
Latin America,Antigua and Barbuda,ATG,1994," 67,000 "," 2,253 ", 0.99 , 7.68 ,0
Latin America,Antigua and Barbuda,ATG,1995," 68,000 "," 2,187 ", 0.99 , 9.44 ,0
Latin America,Antigua and Barbuda,ATG,1996," 70,000 "," 2,188 ", 0.99 , 10.23 ,0
Latin America,Antigua and Barbuda,ATG,1997," 72,000 "," 2,161 ", 0.99 , 12.20 ,0
Latin America,Antigua and Barbuda,ATG,1998," 74,000 "," 2,150 ", 0.99 , 13.41 ,0
Latin America,Antigua and Barbuda,ATG,1999," 76,000 "," 2,155 ", 0.99 , 12.59 ,0
Latin America,Antigua and Barbuda,ATG,2000," 78,000 "," 2,149 ", 0.99 , 11.34 ,0
Latin America,Antigua and Barbuda,ATG,2001," 79,000 "," 2,082 ", 0.99 , 15.10 ,0
Latin America,Antigua and Barbuda,ATG,2002," 80,000 "," 2,064 ", 0.99 , 14.99 ,0
Latin America,Antigua and Barbuda,ATG,2003," 81,000 "," 2,070 ", 0.99 , 15.04 ,0
Latin America,Antigua and Barbuda,ATG,2004," 82,000 "," 2,104 ", 0.98 , 15.17 ,0
Latin America,Antigua and Barbuda,ATG,2005," 83,000 "," 2,315 ", 0.99 , 6.20 ,0
Latin America,Antigua and Barbuda,ATG,2006," 83,000 "," 2,318 ", 0.99 , 9.36 ,0
Latin America,Antigua and Barbuda,ATG,2007," 84,000 "," 2,407 ", 0.99 , 7.77 ,0
Latin America,Antigua and Barbuda,ATG,2008," 85,000 "," 2,371 ", 0.99 , 7.94 ,0
Latin America,Antigua and Barbuda,ATG,2009," 86,000 "," 2,298 ", 0.99 , 9.14 ,0
Latin America,Antigua and Barbuda,ATG,2010," 87,000 "," 2,304 ", 0.99 , 10.37 ,0
Latin America,Antigua and Barbuda,ATG,2011," 88,000 "," 2,386 ", 0.99 , 6.54 ,0
Latin America,Antigua and Barbuda,ATG,2011," 88,000 "," 2,386 ", 0.99 , 5.93 ,1
High Income NES,Australia,AUS,1961," 10,495,000 "," 3,086 ", 0.97 , 4.98 ,0
High Income NES,Australia,AUS,1962," 10,691,000 "," 3,108 ", 0.97 , 4.85 ,0
High Income NES,Australia,AUS,1963," 10,893,000 "," 3,164 ", 0.97 , 4.33 ,0
High Income NES,Australia,AUS,1964," 11,115,000 "," 3,141 ", 0.97 , 4.62 ,0
High Income NES,Australia,AUS,1965," 11,368,000 "," 3,092 ", 0.97 , 4.66 ,0
High Income NES,Australia,AUS,1966," 11,657,000 "," 3,157 ", 0.98 , 3.49 ,0
High Income NES,Australia,AUS,1967," 11,976,000 "," 3,100 ", 0.97 , 4.12 ,0
High Income NES,Australia,AUS,1968," 12,306,000 "," 3,121 ", 0.97 , 4.00 ,0
High Income NES,Australia,AUS,1969," 12,621,000 "," 3,123 ", 0.97 , 3.98 ,0
High Income NES,Australia,AUS,1970," 12,905,000 "," 3,155 ", 0.97 , 4.09 ,0
High Income NES,Australia,AUS,1971," 13,151,000 "," 3,184 ", 0.97 , 3.36 ,0
High Income NES,Australia,AUS,1972," 13,364,000 "," 3,225 ", 0.97 , 3.72 ,0
High Income NES,Australia,AUS,1973," 13,552,000 "," 3,096 ", 0.97 , 4.62 ,0
High Income NES,Australia,AUS,1974," 13,725,000 "," 3,008 ", 0.98 , 4.53 ,0
High Income NES,Australia,AUS,1975," 13,893,000 "," 3,088 ", 0.97 , 4.30 ,0
High Income NES,Australia,AUS,1976," 14,055,000 "," 3,103 ", 0.97 , 4.83 ,0
High Income NES,Australia,AUS,1977," 14,212,000 "," 3,069 ", 0.97 , 5.48 ,0
High Income NES,Australia,AUS,1978," 14,369,000 "," 3,023 ", 0.97 , 5.61 ,0
High Income NES,Australia,AUS,1979," 14,532,000 "," 3,008 ", 0.98 , 4.84 ,0
High Income NES,Australia,AUS,1980," 14,708,000 "," 3,051 ", 0.97 , 5.06 ,0
High Income NES,Australia,AUS,1981," 14,898,000 "," 3,068 ", 0.97 , 5.33 ,0
High Income NES,Australia,AUS,1982," 15,101,000 "," 3,095 ", 0.98 , 4.37 ,0
High Income NES,Australia,AUS,1983," 15,318,000 "," 3,034 ", 0.98 , 4.12 ,0
High Income NES,Australia,AUS,1984," 15,549,000 "," 3,082 ", 0.98 , 3.27 ,0
High Income NES,Australia,AUS,1985," 15,791,000 "," 3,122 ", 0.98 , 3.80 ,0
High Income NES,Australia,AUS,1986," 16,047,000 "," 3,076 ", 0.98 , 3.55 ,0
High Income NES,Australia,AUS,1987," 16,316,000 "," 3,105 ", 0.98 , 3.57 ,0
High Income NES,Australia,AUS,1988," 16,588,000 "," 3,108 ", 0.98 , 3.50 ,0
High Income NES,Australia,AUS,1989," 16,851,000 "," 3,124 ", 0.98 , 3.68 ,0
High Income NES,Australia,AUS,1990," 17,097,000 "," 3,164 ", 0.98 , 3.30 ,0
High Income NES,Australia,AUS,1991," 17,322,000 "," 3,104 ", 0.97 , 4.25 ,0
High Income NES,Australia,AUS,1992," 17,529,000 "," 3,105 ", 0.97 , 4.88 ,0
High Income NES,Australia,AUS,1993," 17,725,000 "," 3,034 ", 0.97 , 5.17 ,0
High Income NES,Australia,AUS,1994," 17,921,000 "," 3,042 ", 0.98 , 4.17 ,0
High Income NES,Australia,AUS,1995," 18,124,000 "," 3,092 ", 0.98 , 3.92 ,0
High Income NES,Australia,AUS,1996," 18,339,000 "," 3,062 ", 0.98 , 3.79 ,0
High Income NES,Australia,AUS,1997," 18,563,000 "," 3,088 ", 0.98 , 4.31 ,0
High Income NES,Australia,AUS,1998," 18,795,000 "," 3,006 ", 0.98 , 5.30 ,0
High Income NES,Australia,AUS,1999," 19,027,000 "," 3,005 ", 0.97 , 5.53 ,0
High Income NES,Australia,AUS,2000," 19,259,000 "," 2,994 ", 0.97 , 5.83 ,0
High Income NES,Australia,AUS,2001," 19,487,000 "," 3,077 ", 0.97 , 5.34 ,0
High Income NES,Australia,AUS,2002," 19,715,000 "," 3,071 ", 0.97 , 5.05 ,0
High Income NES,Australia,AUS,2003," 19,953,000 "," 3,112 ", 0.96 , 5.79 ,0
High Income NES,Australia,AUS,2004," 20,218,000 "," 3,061 ", 0.97 , 6.21 ,0
High Income NES,Australia,AUS,2005," 20,521,000 "," 3,114 ", 0.96 , 6.22 ,0
High Income NES,Australia,AUS,2006," 20,866,000 "," 3,160 ", 0.97 , 5.38 ,0
High Income NES,Australia,AUS,2007," 21,246,000 "," 3,208 ", 0.97 , 4.88 ,0
High Income NES,Australia,AUS,2008," 21,645,000 "," 3,204 ", 0.97 , 4.74 ,0
High Income NES,Australia,AUS,2009," 22,037,000 "," 3,196 ", 0.97 , 4.93 ,0
High Income NES,Australia,AUS,2010," 22,404,000 "," 3,214 ", 0.97 , 4.35 ,0
High Income NES,Australia,AUS,2011," 22,741,000 "," 3,250 ", 0.99 , 2.05 ,1
High Income NES,Australia,AUS,2011," 22,741,000 "," 3,250 ", 0.97 , 4.57 ,0
High Income NES,Austria,AUT,1961," 7,094,000 "," 3,188 ", 0.95 , 3.26 ,0
High Income NES,Austria,AUT,1962," 7,139,000 "," 3,191 ", 0.95 , 3.59 ,0
High Income NES,Austria,AUT,1963," 7,188,000 "," 3,245 ", 0.95 , 2.94 ,0
High Income NES,Austria,AUT,1964," 7,237,000 "," 3,271 ", 0.95 , 2.95 ,0
High Income NES,Austria,AUT,1965," 7,285,000 "," 3,215 ", 0.95 , 3.07 ,0
High Income NES,Austria,AUT,1966," 7,331,000 "," 3,228 ", 0.95 , 3.17 ,0
High Income NES,Austria,AUT,1967," 7,374,000 "," 3,194 ", 0.95 , 3.39 ,0
High Income NES,Austria,AUT,1968," 7,414,000 "," 3,219 ", 0.95 , 3.32 ,0
High Income NES,Austria,AUT,1969," 7,453,000 "," 3,155 ", 0.95 , 3.61 ,0
High Income NES,Austria,AUT,1970," 7,489,000 "," 3,215 ", 0.95 , 3.76 ,0
High Income NES,Austria,AUT,1971," 7,525,000 "," 3,228 ", 0.96 , 3.45 ,0
High Income NES,Austria,AUT,1972," 7,559,000 "," 3,208 ", 0.96 , 3.47 ,0
High Income NES,Austria,AUT,1973," 7,588,000 "," 3,292 ", 0.95 , 3.64 ,0
High Income NES,Austria,AUT,1974," 7,609,000 "," 3,202 ", 0.96 , 4.17 ,0
High Income NES,Austria,AUT,1975," 7,619,000 "," 3,139 ", 0.96 , 4.06 ,0
High Income NES,Austria,AUT,1976," 7,617,000 "," 3,240 ", 0.95 , 4.51 ,0
High Income NES,Austria,AUT,1977," 7,604,000 "," 3,190 ", 0.96 , 4.62 ,0
High Income NES,Austria,AUT,1978," 7,586,000 "," 3,213 ", 0.96 , 4.36 ,0
High Income NES,Austria,AUT,1979," 7,568,000 "," 3,281 ", 0.96 , 4.09 ,0
High Income NES,Austria,AUT,1980," 7,555,000 "," 3,350 ", 0.96 , 4.22 ,0
High Income NES,Austria,AUT,1981," 7,550,000 "," 3,340 ", 0.96 , 4.11 ,0
High Income NES,Austria,AUT,1982," 7,551,000 "," 3,398 ", 0.96 , 3.99 ,0
High Income NES,Austria,AUT,1983," 7,558,000 "," 3,358 ", 0.95 , 5.31 ,0
High Income NES,Austria,AUT,1984," 7,567,000 "," 3,356 ", 0.95 , 4.87 ,0
High Income NES,Austria,AUT,1985," 7,576,000 "," 3,373 ", 0.95 , 4.75 ,0
High Income NES,Austria,AUT,1986," 7,584,000 "," 3,425 ", 0.95 , 4.29 ,0
High Income NES,Austria,AUT,1987," 7,593,000 "," 3,418 ", 0.95 , 4.10 ,0
High Income NES,Austria,AUT,1988," 7,607,000 "," 3,420 ", 0.94 , 5.13 ,0
High Income NES,Austria,AUT,1989," 7,631,000 "," 3,473 ", 0.94 , 4.68 ,0
High Income NES,Austria,AUT,1990," 7,670,000 "," 3,505 ", 0.94 , 4.25 ,0
High Income NES,Austria,AUT,1991," 7,726,000 "," 3,557 ", 0.94 , 4.27 ,0
High Income NES,Austria,AUT,1992," 7,797,000 "," 3,538 ", 0.94 , 4.60 ,0
High Income NES,Austria,AUT,1993," 7,872,000 "," 3,506 ", 0.94 , 4.60 ,0
High Income NES,Austria,AUT,1994," 7,938,000 "," 3,552 ", 0.94 , 4.57 ,0
High Income NES,Austria,AUT,1995," 7,985,000 "," 3,574 ", 0.94 , 4.34 ,0
High Income NES,Austria,AUT,1996," 8,009,000 "," 3,621 ", 0.93 , 4.64 ,0
High Income NES,Austria,AUT,1997," 8,014,000 "," 3,570 ", 0.94 , 5.00 ,0
High Income NES,Austria,AUT,1998," 8,009,000 "," 3,701 ", 0.90 , 5.59 ,0
High Income NES,Austria,AUT,1999," 8,008,000 "," 3,769 ", 0.93 , 3.77 ,0
High Income NES,Austria,AUT,2000," 8,020,000 "," 3,795 ", 0.92 , 4.43 ,0
High Income NES,Austria,AUT,2001," 8,049,000 "," 3,804 ", 0.92 , 3.99 ,0
High Income NES,Austria,AUT,2002," 8,092,000 "," 3,743 ", 0.93 , 4.14 ,0
High Income NES,Austria,AUT,2003," 8,142,000 "," 3,703 ", 0.92 , 5.21 ,0
High Income NES,Austria,AUT,2004," 8,193,000 "," 3,690 ", 0.92 , 5.26 ,0
High Income NES,Austria,AUT,2005," 8,239,000 "," 3,722 ", 0.92 , 4.98 ,0
High Income NES,Austria,AUT,2006," 8,277,000 "," 3,769 ", 0.91 , 5.24 ,0
High Income NES,Austria,AUT,2007," 8,311,000 "," 3,785 ", 0.91 , 4.78 ,0
High Income NES,Austria,AUT,2008," 8,342,000 "," 3,776 ", 0.92 , 4.57 ,0
High Income NES,Austria,AUT,2009," 8,372,000 "," 3,786 ", 0.92 , 4.91 ,0
High Income NES,Austria,AUT,2010," 8,402,000 "," 3,773 ", 0.91 , 5.30 ,0
High Income NES,Austria,AUT,2011," 8,433,000 "," 3,779 ", 0.92 , 4.77 ,0
High Income NES,Austria,AUT,2011," 8,433,000 "," 3,779 ", 0.92 , 4.77 ,1
WCANA,Azerbaijan,AZE,1992," 7,451,000 "," 2,315 ", 0.87 , 26.37 ,0
WCANA,Azerbaijan,AZE,1993," 7,567,000 "," 2,235 ", 0.88 , 27.96 ,0
WCANA,Azerbaijan,AZE,1994," 7,675,000 "," 2,112 ", 0.88 , 30.82 ,0
WCANA,Azerbaijan,AZE,1995," 7,771,000 "," 2,112 ", 0.89 , 28.86 ,0
WCANA,Azerbaijan,AZE,1996," 7,852,000 "," 2,264 ", 0.86 , 28.99 ,0
WCANA,Azerbaijan,AZE,1997," 7,922,000 "," 2,076 ", 0.88 , 32.79 ,0
WCANA,Azerbaijan,AZE,1998," 7,984,000 "," 2,115 ", 0.88 , 31.09 ,0
WCANA,Azerbaijan,AZE,1999," 8,048,000 "," 2,274 ", 0.88 , 25.91 ,0
WCANA,Azerbaijan,AZE,2000," 8,118,000 "," 2,393 ", 0.88 , 24.36 ,0
WCANA,Azerbaijan,AZE,2001," 8,195,000 "," 2,461 ", 0.88 , 22.74 ,0
WCANA,Azerbaijan,AZE,2002," 8,280,000 "," 2,582 ", 0.88 , 19.72 ,0
WCANA,Azerbaijan,AZE,2003," 8,370,000 "," 2,702 ", 0.89 , 17.62 ,0
WCANA,Azerbaijan,AZE,2004," 8,465,000 "," 2,838 ", 0.88 , 17.42 ,0
WCANA,Azerbaijan,AZE,2005," 8,563,000 "," 2,914 ", 0.90 , 12.34 ,0
WCANA,Azerbaijan,AZE,2006," 8,665,000 "," 2,904 ", 0.90 , 12.51 ,0
WCANA,Azerbaijan,AZE,2007," 8,770,000 "," 2,890 ", 0.91 , 12.16 ,0
WCANA,Azerbaijan,AZE,2008," 8,878,000 "," 2,860 ", 0.91 , 12.88 ,0
WCANA,Azerbaijan,AZE,2009," 8,986,000 "," 2,904 ", 0.92 , 10.92 ,0
WCANA,Azerbaijan,AZE,2010," 9,095,000 "," 2,943 ", 0.92 , 9.46 ,0
WCANA,Azerbaijan,AZE,2011," 9,202,000 "," 2,943 ", 0.97 , 3.86 ,1
WCANA,Azerbaijan,AZE,2011," 9,202,000 "," 2,943 ", 0.93 , 8.69 ,0
High Income NES,Belgium,BEL,2000," 10,268,000 "," 3,761 ", 0.96 , 1.75 ,0
High Income NES,Belgium,BEL,2001," 10,301,000 "," 3,779 ", 0.96 , 1.82 ,0
High Income NES,Belgium,BEL,2002," 10,339,000 "," 3,770 ", 0.96 , 1.67 ,0
High Income NES,Belgium,BEL,2003," 10,385,000 "," 3,732 ", 0.96 , 1.70 ,0
High Income NES,Belgium,BEL,2004," 10,441,000 "," 3,741 ", 0.96 , 1.79 ,0
High Income NES,Belgium,BEL,2005," 10,508,000 "," 3,729 ", 0.96 , 2.01 ,0
High Income NES,Belgium,BEL,2006," 10,588,000 "," 3,759 ", 0.96 , 1.93 ,0
High Income NES,Belgium,BEL,2007," 10,678,000 "," 3,771 ", 0.96 , 1.74 ,0
High Income NES,Belgium,BEL,2008," 10,773,000 "," 3,760 ", 0.96 , 1.89 ,0
High Income NES,Belgium,BEL,2009," 10,862,000 "," 3,751 ", 0.96 , 2.03 ,0
High Income NES,Belgium,BEL,2010," 10,941,000 "," 3,754 ", 0.94 , 2.10 ,0
High Income NES,Belgium,BEL,2011," 11,007,000 "," 3,788 ", 0.95 , 1.84 ,1
High Income NES,Belgium,BEL,2011," 11,007,000 "," 3,788 ", 0.95 , 1.85 ,0
Subsaharan Africa,Benin,BEN,1961," 2,466,000 "," 1,737 ", 0.78 , 48.45 ,0
Subsaharan Africa,Benin,BEN,1962," 2,503,000 "," 1,758 ", 0.78 , 47.91 ,0
Subsaharan Africa,Benin,BEN,1963," 2,543,000 "," 1,701 ", 0.79 , 49.75 ,0
Subsaharan Africa,Benin,BEN,1964," 2,586,000 "," 1,670 ", 0.79 , 50.24 ,0
Subsaharan Africa,Benin,BEN,1965," 2,632,000 "," 1,812 ", 0.78 , 45.96 ,0
Subsaharan Africa,Benin,BEN,1966," 2,681,000 "," 1,805 ", 0.79 , 47.58 ,0
Subsaharan Africa,Benin,BEN,1967," 2,733,000 "," 1,833 ", 0.81 , 42.04 ,0
Subsaharan Africa,Benin,BEN,1968," 2,789,000 "," 1,936 ", 0.80 , 40.75 ,0
Subsaharan Africa,Benin,BEN,1969," 2,847,000 "," 1,872 ", 0.81 , 41.73 ,0
Subsaharan Africa,Benin,BEN,1970," 2,908,000 "," 1,811 ", 0.82 , 42.50 ,0
Subsaharan Africa,Benin,BEN,1971," 2,972,000 "," 1,890 ", 0.81 , 41.28 ,0
Subsaharan Africa,Benin,BEN,1972," 3,039,000 "," 1,797 ", 0.84 , 40.95 ,0
Subsaharan Africa,Benin,BEN,1973," 3,110,000 "," 1,875 ", 0.81 , 41.20 ,0
Subsaharan Africa,Benin,BEN,1974," 3,185,000 "," 1,752 ", 0.81 , 47.54 ,0
Subsaharan Africa,Benin,BEN,1975," 3,263,000 "," 1,595 ", 0.82 , 51.87 ,0
Subsaharan Africa,Benin,BEN,1976," 3,346,000 "," 1,897 ", 0.80 , 41.47 ,0
Subsaharan Africa,Benin,BEN,1977," 3,432,000 "," 1,840 ", 0.81 , 41.78 ,0
Subsaharan Africa,Benin,BEN,1978," 3,523,000 "," 1,882 ", 0.82 , 39.45 ,0
Subsaharan Africa,Benin,BEN,1979," 3,619,000 "," 1,977 ", 0.81 , 38.09 ,0
Subsaharan Africa,Benin,BEN,1980," 3,718,000 "," 1,873 ", 0.79 , 41.86 ,0
Subsaharan Africa,Benin,BEN,1981," 3,822,000 "," 1,834 ", 0.81 , 42.76 ,0
Subsaharan Africa,Benin,BEN,1982," 3,931,000 "," 1,856 ", 0.80 , 45.16 ,0
Subsaharan Africa,Benin,BEN,1983," 4,045,000 "," 1,741 ", 0.81 , 47.42 ,0
Subsaharan Africa,Benin,BEN,1984," 4,164,000 "," 1,976 ", 0.82 , 37.79 ,0
Subsaharan Africa,Benin,BEN,1985," 4,287,000 "," 1,967 ", 0.81 , 38.67 ,0
Subsaharan Africa,Benin,BEN,1986," 4,414,000 "," 1,991 ", 0.82 , 36.32 ,0
Subsaharan Africa,Benin,BEN,1987," 4,546,000 "," 1,823 ", 0.83 , 40.25 ,0
Subsaharan Africa,Benin,BEN,1988," 4,685,000 "," 1,925 ", 0.83 , 35.58 ,0
Subsaharan Africa,Benin,BEN,1989," 4,836,000 "," 2,111 ", 0.80 , 34.81 ,0
Subsaharan Africa,Benin,BEN,1990," 5,001,000 "," 2,133 ", 0.81 , 33.46 ,0
Subsaharan Africa,Benin,BEN,1991," 5,183,000 "," 2,198 ", 0.81 , 32.31 ,0
Subsaharan Africa,Benin,BEN,1992," 5,378,000 "," 2,141 ", 0.83 , 30.49 ,0
Subsaharan Africa,Benin,BEN,1993," 5,582,000 "," 2,153 ", 0.83 , 30.82 ,0
Subsaharan Africa,Benin,BEN,1994," 5,787,000 "," 2,176 ", 0.83 , 30.70 ,0
Subsaharan Africa,Benin,BEN,1995," 5,986,000 "," 2,211 ", 0.83 , 28.41 ,0
Subsaharan Africa,Benin,BEN,1996," 6,176,000 "," 2,233 ", 0.82 , 29.76 ,0
Subsaharan Africa,Benin,BEN,1997," 6,361,000 "," 2,242 ", 0.81 , 31.28 ,0
Subsaharan Africa,Benin,BEN,1998," 6,546,000 "," 2,228 ", 0.81 , 31.09 ,0
Subsaharan Africa,Benin,BEN,1999," 6,740,000 "," 2,234 ", 0.81 , 31.44 ,0
Subsaharan Africa,Benin,BEN,2000," 6,949,000 "," 2,242 ", 0.81 , 30.23 ,0
Subsaharan Africa,Benin,BEN,2001," 7,175,000 "," 2,304 ", 0.80 , 31.67 ,0
Subsaharan Africa,Benin,BEN,2002," 7,415,000 "," 2,388 ", 0.82 , 26.95 ,0
Subsaharan Africa,Benin,BEN,2003," 7,666,000 "," 2,346 ", 0.81 , 29.41 ,0
Subsaharan Africa,Benin,BEN,2004," 7,923,000 "," 2,466 ", 0.79 , 29.83 ,0
Subsaharan Africa,Benin,BEN,2005," 8,182,000 "," 2,438 ", 0.78 , 31.37 ,0
Subsaharan Africa,Benin,BEN,2006," 8,444,000 "," 2,457 ", 0.79 , 30.76 ,0
Subsaharan Africa,Benin,BEN,2007," 8,707,000 "," 2,564 ", 0.80 , 26.35 ,0
Subsaharan Africa,Benin,BEN,2008," 8,973,000 "," 2,527 ", 0.82 , 23.38 ,0
Subsaharan Africa,Benin,BEN,2009," 9,241,000 "," 2,590 ", 0.81 , 24.15 ,0
Subsaharan Africa,Benin,BEN,2010," 9,510,000 "," 2,535 ", 0.81 , 26.02 ,0
Subsaharan Africa,Benin,BEN,2011," 9,780,000 "," 2,591 ", 0.80 , 26.11 ,0
Subsaharan Africa,Benin,BEN,2011," 9,780,000 "," 2,591 ", 0.91 , 14.31 ,1
Subsaharan Africa,Burkina Faso,BFA,1961," 4,895,000 "," 1,323 ", 0.84 , 55.41 ,0
Subsaharan Africa,Burkina Faso,BFA,1962," 4,960,000 "," 1,306 ", 0.84 , 57.04 ,0
Subsaharan Africa,Burkina Faso,BFA,1963," 5,028,000 "," 1,452 ", 0.82 , 51.69 ,0
Subsaharan Africa,Burkina Faso,BFA,1964," 5,099,000 "," 1,555 ", 0.81 , 46.52 ,0
Subsaharan Africa,Burkina Faso,BFA,1965," 5,175,000 "," 1,573 ", 0.81 , 45.20 ,0
Subsaharan Africa,Burkina Faso,BFA,1966," 5,256,000 "," 1,560 ", 0.82 , 46.38 ,0
Subsaharan Africa,Burkina Faso,BFA,1967," 5,343,000 "," 1,587 ", 0.81 , 47.05 ,0
Subsaharan Africa,Burkina Faso,BFA,1968," 5,434,000 "," 1,600 ", 0.80 , 48.60 ,0
Subsaharan Africa,Burkina Faso,BFA,1969," 5,528,000 "," 1,600 ", 0.81 , 45.90 ,0
Subsaharan Africa,Burkina Faso,BFA,1970," 5,625,000 "," 1,543 ", 0.83 , 45.67 ,0
Subsaharan Africa,Burkina Faso,BFA,1971," 5,723,000 "," 1,521 ", 0.83 , 45.99 ,0
Subsaharan Africa,Burkina Faso,BFA,1972," 5,825,000 "," 1,459 ", 0.83 , 47.59 ,0
Subsaharan Africa,Burkina Faso,BFA,1973," 5,930,000 "," 1,434 ", 0.81 , 50.32 ,0
Subsaharan Africa,Burkina Faso,BFA,1974," 6,040,000 "," 1,461 ", 0.81 , 50.35 ,0
Subsaharan Africa,Burkina Faso,BFA,1975," 6,155,000 "," 1,506 ", 0.80 , 51.00 ,0
Subsaharan Africa,Burkina Faso,BFA,1976," 6,274,000 "," 1,568 ", 0.80 , 49.30 ,0
Subsaharan Africa,Burkina Faso,BFA,1977," 6,399,000 "," 1,398 ", 0.83 , 52.94 ,0
Subsaharan Africa,Burkina Faso,BFA,1978," 6,531,000 "," 1,581 ", 0.81 , 47.47 ,0
Subsaharan Africa,Burkina Faso,BFA,1979," 6,672,000 "," 1,679 ", 0.80 , 44.70 ,0
Subsaharan Africa,Burkina Faso,BFA,1980," 6,823,000 "," 1,565 ", 0.82 , 47.59 ,0
Subsaharan Africa,Burkina Faso,BFA,1981," 6,985,000 "," 1,505 ", 0.83 , 48.62 ,0
Subsaharan Africa,Burkina Faso,BFA,1982," 7,158,000 "," 1,668 ", 0.80 , 44.74 ,0
Subsaharan Africa,Burkina Faso,BFA,1983," 7,341,000 "," 1,586 ", 0.82 , 45.12 ,0
Subsaharan Africa,Burkina Faso,BFA,1984," 7,531,000 "," 1,547 ", 0.83 , 47.55 ,0
Subsaharan Africa,Burkina Faso,BFA,1985," 7,728,000 "," 1,728 ", 0.80 , 43.31 ,0
Subsaharan Africa,Burkina Faso,BFA,1986," 7,931,000 "," 2,043 ", 0.78 , 35.16 ,0
Subsaharan Africa,Burkina Faso,BFA,1987," 8,140,000 "," 2,026 ", 0.79 , 35.76 ,0
Subsaharan Africa,Burkina Faso,BFA,1988," 8,356,000 "," 2,022 ", 0.78 , 35.73 ,0
Subsaharan Africa,Burkina Faso,BFA,1989," 8,580,000 "," 2,081 ", 0.76 , 36.82 ,0
Subsaharan Africa,Burkina Faso,BFA,1990," 8,811,000 "," 2,194 ", 0.78 , 33.88 ,0
Subsaharan Africa,Burkina Faso,BFA,1991," 9,050,000 "," 2,225 ", 0.78 , 33.48 ,0
Subsaharan Africa,Burkina Faso,BFA,1992," 9,297,000 "," 2,290 ", 0.77 , 32.24 ,0
Subsaharan Africa,Burkina Faso,BFA,1993," 9,552,000 "," 2,310 ", 0.77 , 32.38 ,0
Subsaharan Africa,Burkina Faso,BFA,1994," 9,817,000 "," 2,339 ", 0.78 , 31.36 ,0
